Mixture	PAAD001	PAAD002	PAAD003	PAAD004	PAAD005	PAAD006	PAAD007	PAAD008	PAAD009	PAAD010	PAAD011	PAAD012	PAAD013	PAAD014	PAAD015	PAAD016	PAAD017	PAAD018	PAAD019	PAAD020	PAAD021	PAAD022	PAAD023	PAAD024	PAAD025	PAAD026	PAAD027	PAAD028	PAAD029	PAAD030	PAAD031	PAAD032	PAAD033	PAAD034	PAAD035	PAAD036	PAAD037	PAAD038	PAAD039	PAAD040	PAAD041	PAAD042	PAAD043	PAAD044	PAAD045	PAAD046	PAAD047	PAAD048	PAAD049	PAAD050	PAAD051	PAAD052	PAAD053	PAAD054	PAAD055	PAAD056	PAAD057	PAAD058	PAAD059	PAAD060	PAAD061	PAAD062	PAAD063	PAAD064	PAAD065	PAAD066	PAAD067	PAAD068	PAAD069	PAAD070	PAAD071	PAAD072	PAAD073	PAAD074	PAAD075	PAAD076	PAAD077	PAAD078	PAAD079	PAAD080	PAAD081	PAAD082	PAAD083	PAAD084	PAAD085	PAAD086	PAAD087	PAAD088	PAAD089	PAAD090	PAAD091	PAAD092	PAAD093	PAAD094	PAAD095	PAAD096	PAAD097	PAAD098	PAAD099	PAAD100	PAAD101	PAAD102	PAAD103	PAAD104	PAAD105	PAAD106	PAAD107	PAAD108	PAAD109	PAAD110	PAAD111	PAAD112	PAAD113	PAAD114	PAAD115	PAAD116	PAAD117	PAAD118	PAAD119	PAAD120	PAAD121	PAAD122	PAAD123	PAAD124	PAAD125	PAAD126	PAAD127	PAAD128	PAAD129	PAAD130	PAAD131	PAAD132	PAAD133	PAAD134	PAAD135	PAAD136	PAAD137	PAAD138	PAAD139	PAAD140	PAAD141	PAAD142	PAAD143	PAAD144	PAAD145	PAAD146	PAAD147	PAAD148	PAAD149	PAAD150	PAAD151	PAAD152	PAAD153	PAAD154	PAAD155	PAAD156	PAAD157	PAAD158	PAAD159	PAAD160	PAAD161	PAAD162	PAAD163	PAAD164
CD8_naive_T_cells	0	0.00887525170804679	0.00457833862387575	6.12904506360295e-19	0	0.000316062157449891	0	0.00998010771899895	3.95960304236185e-19	0	0	0.00636787465506447	0.00981197410732503	0.00405454814995774	4.32667432806322e-20	0.003504181080527	0.00789219236528692	3.50030530941473e-19	0	0.00283054731562374	0	0	0	0.000503187833129096	5.40255646209634e-19	0	3.65981456962433e-18	3.0910432874155e-19	0	0	3.07455167432266e-19	3.60638804224897e-18	1.57860985910303e-19	0.000855480252891489	3.272357231715e-19	0	0	0	0.0156008247124731	0	5.63962433286275e-20	0.00669018787909836	0.00246292687044822	1.90349392210416e-18	9.60571626494738e-20	0	5.67276098968369e-18	5.76073703811373e-19	6.0313710031778e-19	4.86481575364938e-20	0.0219931990780267	0	0	0	9.67896397013244e-19	0.00831990232448374	1.19298751045864e-18	6.54742902962246e-19	8.93958104779349e-19	0	4.46454822130614e-18	0.00697967139573818	0	3.72031812654899e-18	3.16574108354914e-18	6.27801162172985e-19	0	0	0	0.0109033827477489	0.0210318373473838	0.00139436495106581	0.00373450791854378	0.00113191409469416	0.00254456019854422	0.00505543641044347	4.58787711497478e-18	0.000645674422922357	0.00175418616701577	0	0	2.24922486413403e-19	0.0110216197087647	0.0168505329002078	0.0192755584485499	0.0137756017680515	6.02133766807481e-20	0.00431014456476933	0.00767314354836604	0.00118380292433227	0.00643517674959134	7.09961825162092e-21	0.0030621822595702	0	0.0124613848668403	0.0187308337938498	1.78365300515889e-19	5.26206561051267e-20	0.0117117580965949	0.0101869618365597	0.000965569469500803	0.0186642370754781	0.0093880475441824	6.44360741805696e-19	2.00983991536236e-20	0.0216441424589608	3.94848032474067e-19	0	0.0110769695600897	0	0.0145713857676586	0	0.00462512700410741	0.0134127074881151	0	0	8.90728903734926e-19	0	8.52612317946042e-19	4.18601306869226e-18	0	3.71667392056317e-19	0.0120118572764848	0.000171775911926275	0.0120631519931974	0.0143793252975037	0.011917244748089	0	2.51449131613621e-21	0	1.00634601540897e-18	0	1.15262133019556e-19	1.02446485483098e-18	0.00990052002785316	0.00476108355274078	0	0	2.45889702443233e-19	4.59649439707757e-19	0.00306937200722019	0	7.03985479609512e-20	0.00865313229485275	0.0057656914070302	0	0	7.61028757079995e-20	0.00392303863772558	0.00790055469198749	0	6.26548021177849e-19	1.891450535836e-20	2.06420596319336e-19	7.62731144675013e-19	1.82219691539449e-18	0	0.000354982773459138	0	5.93322790610483e-20	1.29349412978746e-18	0	0	0
CD8_T_cells	0.0105269539908485	0.00984017457769942	0	0.00644411871080653	8.58896720522336e-18	0.0113299116404076	2.27876620663067e-18	0.010098217450906	0.0454769930744433	6.3279005768801e-18	7.48978766662655e-19	0.0424141016410734	0.0521506984186366	0.0323315517682037	0.00791102899220174	0.0112779053641064	0.0255633413626066	9.15738016790395e-20	0.000372979680148283	0.0283172673398469	0.00448600528271499	0.0712912905331358	3.12161518107126e-18	0.0132441250234934	0.0010810985043441	9.22380517156562e-19	0	2.70265271255011e-18	0.0318428845203151	0.000518145341728229	2.39800982024592e-19	3.52738255714476e-18	0.00748989198442104	0.0489230863071333	0.0330458303432466	3.67712536814063e-19	0.00435376831794744	0	0.0114403742776584	0.0171133559835612	0.00370842933863216	0.0287209694614265	0.0596479414759327	0	0.00963048635214362	3.53009094125236e-19	2.50218411851656e-18	0.0234393316757982	0.00585992393171736	0.0166045939183574	0.0741356618521574	0	0	0.00915612028390729	0	0.0688617451435211	0.0145493090738802	0.00378012769573811	0.0140496692035904	0.000862751631458221	0	0.0249033782212968	4.90672553445057e-18	0	1.65113543585406e-17	0	8.84467494173872e-19	0	0	0.0693723881820593	0.0290956387997675	0.00290257287509277	0.0138994293052742	0.00885427750921425	6.95411304131606e-21	0.0406472859423623	1.07834681548042e-18	0.0119910932810931	0.018296453570324	0.022995663255393	0.0185499481757666	0.00277936128715593	0	0.0296880338001199	0.0882752846065619	0.0470869531293344	0	0.0305231186799709	0.0423836149876941	0	0.0111641708804275	0.00764464074304012	0.0311635710443964	0	0.0129823573977911	0.033427098117909	0.0156402815788283	0.0230988843049518	0.0247673850085629	0.0743498588638298	0.0220791667926874	0.0717889817350853	0.0448740346065273	4.79587294752186e-21	0.0083227903748005	0.00781604936766882	0.00409224728262774	0.0179417994095308	0.022543786518657	0.015964954150093	0.0423712835956545	0	2.68462204099827e-18	0.0206689424005019	3.06004431445597e-20	0	0	0	0.0104348094269995	5.99583193043892e-18	0	0	0.0177611382208977	7.93349153079748e-20	0.0515748465411041	0.0195957298335482	0.0733546509872644	0.0544558308056359	0.0430338170132347	4.33819750643628e-18	0.00737157598877995	5.73695287804199e-18	0.00754955963083094	0	0.0527971932595716	0.0232731846231094	2.50748378346132e-18	0.0115198208312838	0.00206221177256031	1.19819560068624e-18	0.0127916657513049	9.9683581750807e-19	0.0246579150829975	0.0171517917132787	0.0136535081669435	0	9.6779744345256e-19	0.0308095983732319	0	0.0723409403895763	0.0144695932831929	8.2566894544719e-19	0	4.52841773139997e-20	0.0149056174740994	1.35823021856898e-18	8.53708581213912e-19	0.0727952137790253	0.0116078083986677	0.0195026633915725	2.54215584163378e-18	0	2.43063963576682e-19	2.38295048922672e-18
CD8_Tcm	0.0313301673193475	0.0241842084691009	0.00229008717869304	8.15894671076873e-19	0	0.0278969176827757	0	0.00905461112641447	0.0447057074738916	4.54431156771416e-19	0	0.0190924048654325	0.0301045266635574	0.0251186637328417	0	0.00948044557230711	0.0181148198644744	0	4.29671032286819e-19	0.0214685805291607	0	0.0370346075431188	3.03388915365558e-18	0.00216063109319666	3.40182465755243e-19	1.38875187307929e-19	0	3.02632690821693e-19	0.0407553034259422	4.25405149209017e-21	0	0	2.35264766351272e-18	0.0312285652826347	0.0579282824167424	0	0.00190244623536934	1.42708085069335e-18	0.00990417590174939	1.41732087393512e-20	2.44924604187518e-20	0.0145739143945714	0.0378393521958046	2.3907933067563e-19	1.25753571280128e-19	0	0	1.78230797378932e-20	0	0.000512441357507213	0.0374844923985349	3.63780542701031e-19	0	0.0106859028237399	5.29839145535647e-18	0.0528475263741803	5.45215036785412e-19	0	0.00840311227488637	0	0	0.016679071211874	1.01401121753585e-17	0	0	0.0076882385377087	0	0	0	0.0498061159245906	0.0263965245314956	0.00963529951392338	0.00442216249277144	0	0.000758987343014999	0.026847656372238	0	0.0137466140411139	0.0151329362304651	0.0265315855154195	0	0.0115712378097096	1.10839841484301e-20	0.0502930653599989	0.0589539432712319	0.0150114489725311	3.58263762190208e-18	0.010743012135924	0.0433805716385732	1.13504054092415e-18	0.0177276522459907	9.13378419543087e-19	0.0115260075884372	0	0.0415923283384632	0.0445481323574902	2.6010676699184e-18	0.043751727261779	0.0225738403033616	0.0414261755121586	0.0193295842122172	0.0681406281841949	0.0230013016485177	0	0.00525509059608376	9.64809368398839e-19	3.00400269267994e-20	1.46318712595817e-18	0.00951612108862577	0	0.0258709121828724	0	0.00473071589981477	0.000612517705438169	0.00942511214607264	1.15099125992364e-17	0	1.22618586315229e-18	6.29962587264935e-19	0	0	1.25102562571678e-17	0.0115055578224943	0	0.027318569731393	0.0133247376148764	0.0487142334329738	0.0194038874126785	0.0206451122857008	0	0.00443321451674334	0	7.3347655916869e-19	5.34110121705446e-18	0.0399515164858865	0	0.00825557286837836	1.36441635540751e-19	2.76797773080699e-18	0	0.00172558759303554	1.31490187996544e-18	0.00612783084512649	7.10305201646772e-19	0.0120573252858637	0	0	0.0165109285651672	5.54173461149508e-18	0.0586108275526394	2.37783441123189e-20	0	0	3.45422790805621e-18	0	0	0	0.036214646253197	0	0	9.76391169254927e-18	0	0	0
CD8_Tem	0	3.99740768793306e-19	0.00715156483963705	0	1.23731619570258e-17	1.18891331882139e-18	0	3.31634212457235e-19	0	0	0	6.37503120103628e-19	5.61221004018804e-19	1.37947070463392e-19	0	0	1.10868551257027e-18	0	0	2.72284299062096e-19	2.06127129139957e-18	0	0	0	0	0	0	0	0.00266468932539779	1.13490917574098e-18	0	0	6.03847074264547e-19	1.12665800309064e-18	0.0118940921410791	3.70101439924415e-18	0	0	0	0	1.80154303534187e-18	0	0	9.62956058709012e-18	3.43317742058861e-19	7.72051643279246e-18	0	1.34714812510308e-18	0	0	0.00148062760488444	0	0	6.72042883974557e-19	0	0.00593668496126965	2.81438934820564e-19	0	0	0	8.21339967734396e-18	0	8.07739793060722e-24	0	0	0	0	0	0	0.0107021090186666	0.00412213766126227	0	0.0057067082137694	0	9.30893647769546e-18	0	0	2.13658034663579e-18	0	0	0	5.58614909984307e-19	0	0	0	5.91944750318265e-20	0	2.15014889204516e-18	0	6.47131368061745e-18	1.99441257027881e-18	0	0	0	0.00574671794792027	0	0	0.0145581308339791	6.18190418849316e-18	0.0034058076098446	0	0.00201117846495182	1.54623545242189e-18	1.08216551978615e-19	5.65057365495023e-20	0.0056340301187323	0	0	5.2978492468487e-19	2.7980582239037e-19	0.0333511347686167	8.37699810913821e-18	5.48934195660564e-18	0.00168815404481539	0	6.60255207188569e-19	2.03277842048419e-17	0	0	0	3.70654593605528e-18	8.23168167110419e-18	8.93620934499129e-19	0	0.010236227041616	0.00137905929772156	0.00909983082055492	0	0	0	0	0	0	0	0.00980237019397516	0	0	0	8.28681928618888e-18	6.18008756581811e-20	0	0	0	0	0.00933717588385292	0	0	0	0	0	0	0	0	0	0	0	0	2.85499269333906e-18	0	0	0	0	8.6386143707188e-18	0
cDC	0.0832364563923114	0.0481481699000578	0.0507446980197253	0.0646026666833565	0.0431369134705819	0.0650391291630959	0.0221179294217902	0.0308341097035254	0.00429724339077893	0.0100303926468726	0.0689075396672878	0.0925815475225594	0.0601963224010677	0.0658584676072522	0.0336533459110436	0.0546536314938894	0.0314895576313205	0.0469341252675117	0.0748783867323034	0.0847889020663095	0.0793379045912958	0.0443745270346935	0	0.00159929353599098	0.0498754205574893	0.00265207019990638	0.0210966533829281	0.0109720203288493	0.0423760968235068	0.0658781320723798	0.0350524395509725	0	0.052954671314627	0.064579227537001	0.0999339170570644	0.0164191592475576	0.0399006486543354	0.0137474451182548	0.0217745803376832	0.0236804001322399	0.0045983010931402	0.0886071479250462	0.0177073846478322	0.00361536839343178	0.0247994095265874	0.0701062717878327	0.0375845696386457	0.0267195988057651	0.0525914911969583	6.01387717516952e-20	0.118658668467877	0.0664966897058073	0.047953512239735	0.0477102320193348	0.0288331837522529	0.0239318268084277	0	0.0107191165758068	0.00740731415746253	0.0934920493362509	0.0169618354388746	0.0200811255872969	0.0167376201857032	0	0.0229188200666157	0.0187267136831546	0.0344287218370536	0.0226079241988543	0.0719690151970845	0.0217640638031171	1.00103657234014e-19	0.0339080024946568	0.0106818618532171	0.036167339565223	0	0.0494092415627406	0.0378688088556685	0.00515058162901058	0.0600717913832228	0.0485538972714013	0.0736457804195053	0.01398900063375	0.0914474198443132	0.0133289510540354	0.0568734081282949	0	1.3934179187747e-19	0.0330769003656688	0.0252235313289	0.0529191087190268	0.0713601243775525	0.0243480959929929	0.0471254760670053	0.0244421308658445	0.0279815061580962	0.0301448024159902	0	0.0483868020473089	0.0199442926438854	0.0495632600897295	1.03773799465461e-19	0.0561446156216094	0.00369375262135909	0.00400974886932948	0.0953904171129777	0	0	0.000691100034608136	0.0269125912753966	0.0638960011898474	0.0764482871585749	0.0450404843555883	8.64820952147769e-23	0.0501870290720508	0.0596415334905544	0.0204360761507406	0.00799452863919776	0.0413396897707943	0.00644853068637096	0	0.0299343311703481	0.0696947496016576	0.0828393780346486	0.0485348975519834	0.0246885505596987	0.0881899426316977	0.0505408257945343	0.0126193387063842	0.0385123449695992	0	0.1064995114649	0.0264424107180177	0.00734346416276039	0.00567473986995695	0.0316856985527577	0.0212578960684483	0.00638808427153343	0.0229311272690739	0.0110152926182781	0.0423305144739802	1.16410027798502e-18	0.0396285612368564	0.0106398843834042	0.027763115946871	0.0364705192532979	0.00164646129619003	0	0.0177040796666339	0.0160002011343024	0.0426210129702248	0.00291171335578545	0.0391278323510175	0.00587812866498782	0.0120926259201498	0.00776139552670051	0.0243572924456895	0.0221680041286283	0.00567099535310708	0	0.0477706792635765	0.018778885745511	0.0118625975671818	2.9806904848761e-19	0.0109932026020721
Chondrocytes	1.1254326675309e-18	0	2.22214520780522e-18	1.71088175955672e-18	0	0	2.48815329841047e-18	0	0	0.000220153026144824	9.6860728785128e-20	1.27574857096672e-19	7.53930578207239e-19	3.37740952391377e-19	6.15049379966055e-18	1.08852328142184e-18	0	0	1.33641026691392e-18	2.24003975463825e-18	6.26680471269347e-18	7.48684972319278e-18	0	1.18269186555346e-18	7.7850484205233e-19	1.21699196376653e-18	0	5.16280143334246e-19	0	0	0	1.55229186401579e-18	1.76604114930841e-18	0	0	0	0	0	1.73636856177765e-18	0	7.57602215755567e-18	4.68530842482913e-19	0	0	1.45438860963649e-19	0	3.53811771230616e-19	2.69818105714562e-18	3.243728543552e-19	0	2.74656504733419e-18	2.03271882681196e-19	0	3.02562048595899e-19	1.13051791365407e-17	0.00620561366014288	4.61278856442554e-19	0.012659826065221	5.38958089794618e-19	0	0	4.42263971922644e-18	2.00244160812439e-19	0	0	0	0	0	6.89692560640295e-19	0	0	0	0.000285633703354444	5.94118416526877e-19	6.79714252077242e-18	0	0	3.60755499285313e-18	3.33927009518221e-19	5.68772190175761e-20	0	3.50555132897685e-18	4.26227024779651e-18	0	0	8.32155220417288e-19	0.000615109644259555	1.38754142532491e-19	0	6.55947763582168e-19	4.80393875554369e-19	0	0	6.09259025293129e-19	0.00677763127124351	0	2.17324920087806e-18	0	0	0	1.6517288744022e-18	0.00031537576894259	0	9.44180694034913e-19	8.68771515005816e-21	1.13104012264469e-18	3.27092301286342e-18	1.92341854155503e-18	0	0	0	6.99039898129721e-20	3.32160217756025e-18	0	0.0141178538127562	2.82753707267577e-18	3.09849783494221e-18	0	0	2.82776672516653e-19	0	2.78121751100281e-20	0	0	0	7.02750364780065e-19	0	4.43947526723624e-18	0	0	2.67358129400643e-18	1.21799105558826e-18	6.9736721643096e-19	0	1.53152313983073e-18	0	0	3.31819057108507e-18	1.01828707114879e-18	0	0	0	2.98082371134102e-18	0	0	3.33189414568083e-18	0	0	0	0	0	4.41070888425232e-19	1.55311780675184e-18	0	0	1.01960120034568e-17	1.20708949181788e-18	0	2.15616712639845e-19	1.34664652131508e-18	6.76225618414869e-19	0	0	0
Class_switched_memory_B_cells	0.0495812121390191	0.0371867389769846	0.0244786225632231	0.0421735208090516	0.0174815531706773	0.0619016395264255	0.000731949003653918	0.0370837568522689	0.0216320655554396	0.00635897731877354	0.0715050417018927	0.0228973537142694	0.0350535450575263	0.0438462232000381	0.0359747711172197	0.0200246529952604	0.0229177065016077	0.0282946253652504	0.027015328805101	0.0559463622364285	0.00819146705642418	0.00421201714026526	0.0367873633120848	0.0220432939277233	0.028646550067858	0.0260440691984473	0.0337143074255462	0	0.0266702229101385	0.0391957253165575	0.0306564493343096	1.38566836174865e-19	0.00698429747198341	0.0133095957543031	0.023340004027078	0.0299831008810673	0.0348234240911623	0.00724052488192677	0.0105814339533112	0.0387454580395858	0.0045650283104776	3.19912670286268e-06	0.0340350794107022	0.0300903029507786	0.0118765510838039	0.0327165602093313	0.031409304076034	0.0240797092933794	0.00820283780177959	0.0596730871711202	0.0119239030980266	0.0388798087670679	0.0238026263076453	0.0246004045690351	0.00712744985015054	0.0211583418137944	0.0144686435340198	1.73970021473647e-19	0.0373719126784333	0.0473817537365013	0.0488786435124009	0.0245391624315565	0.00902842175121431	0	0.0204899764534803	0.0181823518421505	0.0275032417459429	0.0697121389875774	0.032407593835856	0.0603565972354075	0.0439409849876083	0.0458332660261256	0.0353592750288193	0.0394077887506809	0.0141833008612414	0.0260442870664573	0.0368513696523373	0.0461215232778932	0.0148482273248757	0.024574510704153	0.0574121139259821	0.00107110413589893	0.0448914080263899	0.043684707543934	0.0121995995795955	0.0197597610362007	8.28576639494439e-18	0.023190462587058	0.0553282828648375	0	0.0243438836386548	0.0472107599475164	0.0325658606656252	0.0368544155897469	0.016354181801666	0.0349390440116769	0.00654714682144008	0.0394390256916737	0.080357583073199	0.0253926168412731	0.0370121105688053	0.00604123032677305	0.0352097248617407	0	0.00108102663620134	0.0171920920169231	0.0284970032103194	0.025146232119811	0.0328737879739774	0.0342787470931829	0.024780515624457	0.0712562230992257	3.31682038818562e-18	0.0133970734560163	0.00756490232093621	0.0305163452182397	0.0439124680780536	0.0143685053923775	0.0431588739294834	0	0.00613671883638877	0.00646845340583058	0.079416419512338	0.00210019721234583	0.0422789084550193	0.0190877491631161	0	0.0140387573235096	0.0392988209985743	8.51445231100231e-20	0.0217974432657002	0.021411367267199	0.0308931919769472	0.00555740304690554	0.0471948195605979	0.0256511423011478	7.71318275765193e-21	0.0223566264833578	0.0406129563508054	0.0297558896570266	0.0479819363214687	0.033564593851114	0.03058962051635	0.0307291383308303	0.026559241702966	0.0299627182125839	0.0380004315152463	0.0253973616475171	3.5245080673613e-18	0.0626525676703977	0.0291225011141547	0.0118394028740297	0.0350749143551766	0.0355796867994576	0.0341508798024743	0.0246278391684005	0.0280764703250802	0.0211724230251501	0.0112053006778304	0.0241683907799403	0	0	0.0331745956105299	0.0332825584772019
CLP	0.00815474114599728	0.0193709008822017	0.0180549545013095	0.0136916794363084	0	0.0329081874628729	3.16730807322296e-19	0.0252915328970884	0.0224292709532691	7.9201651162256e-21	0	0.0137770770898308	0.032800182201003	0.0101751198497682	0.0175370427552734	0.0152616688492773	0.0218311283468406	0.0106023347254277	0.0372290021663299	0.0100057194995853	0.00349589319570769	0.0073768199730044	0.00252427570404724	0.0182298417267509	0.00264019544520567	0	0.00357794857290283	0.00162628181348507	0.0152005429301466	0.0202615161818779	0.0149191543666849	1.29864180456144e-19	0.00753530090602428	0.0242374201331409	0.0204034475072259	0.00132120935152851	0.010885071995679	0.0241888545545895	0.0363898535597924	0.019091995008293	0.020004718299666	0.00859921772189219	0.0256033217655895	0.000305195029864177	0.012818535622067	0.00282179867646719	0.00487590738904039	0.00771045834560126	0.0252908784230325	0.00319190420602773	0.0247951750221552	1.25137923545838e-18	0.0251150374017439	0.0140982728212407	0.0234019957534131	0.0118468916463296	0.0131669514209518	0	0.0132714904941027	0.00846767309422008	0.00582093217130325	0.0270026033485238	0.00611046790498172	0.00155128475499532	0.0182580464611884	0.0103782191167868	0.0161656288173124	0.0151816411262614	0.0100548128925685	0.0234804981369103	0.021632415759461	0.0255211534859673	0.00409579735799843	0.00697134435929153	0.00169377162438493	0.0267140542864382	0	0.0208264482484259	0.0278032505824495	0.010918664274948	0	0.0106471170617669	0.00987599542975441	0.0100317074050558	0.0104507950541551	0.0245976660101538	0.00838797308568697	0.00933450511564773	0.0357835850624405	0	0.00442036820360744	0.0100139699275783	0.0151392896637008	0.0134792166541956	0.0150395889739314	0.0100487961132561	0.00738111770560015	0.0211954588045603	0.0085789428040559	0.0223882765024395	0.00732883298564901	0.0172750036214183	0.0201225828541817	0.00850476999558135	0.0174529483478187	0.0209799436219323	0.0126449743712856	0.00146872420479379	0.021048183873876	0.0124440317084235	0.0277626323723105	0.0107475970293175	0.0194155740882572	0.00932802661798135	0.0199303313958053	0.00553373369429925	0.00980639639430108	0.0185209969347926	0.000241287823570859	0.0158531872283518	0.0141177941914843	0.0202786078549728	0.0295063385041585	0.00953655951115967	0.0201062405601484	0.0184686839927148	0.0339479978763333	0.00517454395997756	0.01947371244904	0.0229329713514173	0.0108986689227192	0.0114976900524667	0.0121294015488756	0.0170891579216899	0.0265948604122771	0.0106575224714847	0.0117494171629616	0.0354821683625836	0.0161714908551825	0.0171649201473266	0.0373587913748749	0.0133131327071182	0.00922437824249466	0.0277774617426523	0.00781900965550933	0.0111639824148019	0.0127642712958652	0.015818943311552	0	0.018901759073693	0.0157077443195852	0.0107158995053156	0.0137896427598285	0.0060429189317508	0.00846341248762563	0.00191312233281642	0.0168073678683932	0.00616419649699951	0.00296703330052264	0.0173047866819507	0.00218127041471305	0.014968018731639	0.00854236790336924	0.00830867525372774
CMP	0	2.90747498940989e-19	0	6.68157706358123e-19	0.00662417076577541	0	0.000886269765624117	0	0	1.14936585684078e-19	0.00825177257519111	1.09386464716903e-18	0	0	0	0.00237554849193064	2.24612237410238e-19	1.10073233666446e-18	0	9.03206612208655e-19	1.58437592835494e-18	3.82258172660068e-19	0	0.000985107459974862	0	0	6.08964816559644e-20	0.00988040155861144	0	5.20577749887309e-19	0.00409155351947918	8.26514117703641e-20	0	3.89720392308719e-18	6.27702530230611e-20	0.00314964203696268	5.42427094752802e-19	3.42221114507542e-19	1.9607253599656e-19	2.73058329345132e-19	0	0	0	0.000855393689729631	1.70427257035869e-18	0.0294097898062076	0	0.00324208100008402	0	0.00215958969139705	0	0.00490217122427087	0.0335080686161839	3.10997376329822e-20	0.00239590764838819	0.0146664024689729	0.00210976702430465	0	2.4907263886876e-19	0	0	0	3.87007991755161e-19	0.0159598656063552	1.5211022255562e-19	0.0187515479773276	3.55439229114306e-20	0.00860256277769269	0.00445737404480015	1.51799511419642e-19	0	1.67767530000666e-18	0.0406575129786804	0.00309806439053903	0.00956297628209507	9.20292406034535e-21	0.00316732731113615	1.25938807907227e-19	0.00912806117022311	0	1.97144654391685e-18	0.0327187317825263	0.00578089910094549	0.0220771705695846	8.87533122772212e-19	0.0252478095445897	0.0526170463595175	0	0.00296469292291301	0.014113461373884	2.11259905483433e-19	0.00482416030160008	8.40960765948876e-19	0	0.0135650777845667	0.00292693564133468	0.000462761563698205	0.0127801490334524	0	0.00620962420872756	0.000237810836282409	2.97238208266688e-18	8.91757168031531e-20	0.024640401859066	3.01420936656006e-20	0.00490935042816543	0.00114136326956306	0.00121285600631753	0.0159332070735703	8.00319668745567e-20	0.0084384447306983	0.0490622807622103	0.0100031341853156	0.00339863450838351	3.51483740466347e-19	0.00213297512921861	0	0.0144979587266116	0.00916738949470381	0.0490194833251962	0.0260334927248358	0.0367426235246929	8.9700220016055e-19	0.000929796924952985	0.00163418276625884	0.000108771408710439	0.00984782645450002	0.00126613631511018	0	0.0503059916137294	0.00380501999689108	0.000897180263228436	0.00342414130621761	0.034942873674765	0.0125527250396141	0.00283199438157107	0.032572067038427	2.07435864663167e-18	0.00553858921107614	0	0	0.00112361672930689	0.00247264323281728	1.38112697488039e-19	1.23505598127215e-20	1.67328542877844e-18	0.00093468289143758	0.000816729550662852	0.0378560758587754	0.00815940197642377	0	0	0	0.0391648029375129	0.00694122397772718	0.00298083075844227	0.0345106269875853	0.00667588499585546	0.00613933852489187	0	0.0349692084131627	0.068994892317324	2.69775634492833e-19	0.00187504282929158
DC	0.000427212669553697	0.00113855743445944	0.00617159875119159	0.000275621795130481	0.00264842113400031	0.00494521479158311	0	0	0.000267748425651541	1.29045657612985e-19	1.2818385613946e-19	0.0072403821566846	0	0	0	0.00423348690426657	0.00677998677883392	0	0.00474912208512817	0.00345446074087444	7.41361086550666e-20	0.00356894685647329	0	0.00162727796394616	0.00460626801209451	1.9685708951e-18	0	0	0.000769964890194414	0.00166596410465147	0	0	0.00278482659589114	0.00109720240090081	0.00212938762032913	1.32633018025598e-19	0	0	0	3.96569206024426e-19	7.65181600134213e-20	0	5.32685100071201e-05	0	0.00137771191415201	0.00298373382897813	1.34558091420027e-19	0	0	0	0.00250235790103049	1.76166398306865e-20	8.34430571536767e-19	0	0.00254109237292591	0.00383545846642875	1.25598422152853e-18	8.60428792071281e-20	1.59262648637474e-19	1.62063472256017e-18	0	0	4.38674877788938e-20	0	1.73202560132042e-18	0.0031054636792181	0.00350013846210659	0	0	0	0.00217704169968357	0.000174546276943534	0	2.01232763911985e-19	0	0	1.25517434039703e-18	0	0	3.56187364863772e-21	0.0023373964715815	1.34939635270858e-19	0.00429940859087616	0	1.03361571212414e-22	2.70763208597162e-19	0	0	0	0	0	0	0	0	9.99633789218104e-20	0	2.12575213569219e-19	9.68733673276869e-19	0	0.0024770782159902	2.05161589411409e-19	0.00474006230793664	0	0	0.0025089906416253	2.59017305185696e-19	1.33580268295109e-18	0	0.00267707987315251	0.00043600129668384	8.11718451995487e-20	3.38400697637006e-20	5.2886986275685e-19	0.001475354006815	5.39089921828554e-05	3.29559437453411e-20	1.64307744188459e-18	0.00341714029540987	1.03053317870168e-19	1.5822967577076e-18	0.00106884116894847	0.000519937176110566	0.00383670712950471	2.60401738952148e-19	0.000481357680245857	2.0206465038142e-19	0	0.000356729303128387	0.00147997440302188	0	1.87096863474726e-05	5.0639973658314e-19	8.22837704598152e-19	6.20838437243246e-19	1.26734263837041e-19	0	0	8.24040464162278e-21	0	0.00150944658078363	0	1.68535506371457e-20	1.23328110534482e-18	0.000870369424560907	2.77923002551089e-20	0	9.48311593456545e-19	0	0	2.69823660713254e-19	6.34707218413782e-19	3.46460394665743e-19	0	9.42139130811025e-20	4.05232165986354e-19	3.6241118562833e-19	0	0.000591232810032275	0	0.00108435569430867	6.16771860647675e-20	4.57267989480731e-19	3.88900655035564e-20	2.28926135484742e-19
