Control Mean	Case Mean	FDR	P.Value	log2FC	name
1.59535589123867	7.2567667844523	1.91855277039604e-256	853.274754998336	-5.66141089321363	MIMAT0005898
-1.99752628398792	3.09797879858657	0	Inf	-5.09550508257449	MIMAT0019223
0.659690634441088	5.72786925795053	3.9303519271217e-270	899.003883690954	-5.06817862350944	MIMAT0000440
-2.12013655589124	2.74158657243816	0	Inf	-4.8617231283294	MIMAT0004697
-1.91033232628399	2.77706890459364	1.6136858561493e-303	1010.5061707697	-4.68740123087762	MIMAT0019741
0.273772608257805	4.77194699646643	1.20698319493155e-263	877.328109053791	-4.49817438820864	MIMAT0015072
-0.838735750251762	3.56433038869258	2.7105501832406e-212	705.840292760436	-4.40306613894435	MIMAT0000062
-1.71219456193353	2.65145759717314	3.19029553024738e-258	859.208655631372	-4.36365215910668	MIMAT0022497
4.84615468277946	9.19435689045936	2.0055812682314e-251	836.495317880308	-4.34820220767988	MIMAT0005880
1.34955427995972	5.65963250883392	2.46978070859338e-289	963.199598586964	-4.31007822887421	MIMAT0000278
-1.49651943605237	2.76874381625442	5.39449252641904e-243	808.320883020085	-4.26526325230679	MIMAT0000099
-0.193066263846928	4.0638445229682	1.48373492963187e-207	690.01524700869	-4.25691078681512	MIMAT0000079
-1.42847210473313	2.82208833922261	5.11445983227499e-230	764.969228938592	-4.25056044395575	MIMAT0000096
-1.22751963746224	3.0058109540636	8.32935967067252e-243	807.674885614734	-4.23333059152584	MIMAT0004597
-1.39353413897281	2.8373851590106	9.65138786661714e-228	757.36614948716	-4.23091929798341	MIMAT0003252
-0.00565861027190332	4.22364134275618	9.96670448873993e-206	683.919672640754	-4.22929995302809	MIMAT0000069
-2.27597703927492	1.9151890459364	7.94349823259566e-313	1041.54387346362	-4.19116608521132	MIMAT0027579
-2.12806586102719	2.05272791519435	1.60694549989919e-282	940.458360583717	-4.18079377622154	MIMAT0003253
-0.496671500503525	3.68302826855124	5.02337895280178e-223	741.616125156037	-4.17969976905476	MIMAT0000461
-1.99677583081571	2.1693038869258	1.10265237170375e-255	850.736270465085	-4.1660797177415	MIMAT0019935
0.453292849949648	4.61926148409894	1.1975568714831e-220	733.689157470296	-4.16596863414929	MIMAT0000100
-0.517032628398791	3.64087102473498	2.19920071705508e-203	676.104538862634	-4.15790365313377	MIMAT0000097
-0.44657139979859	3.70053886925795	1.39641423020617e-195	650.087613189103	-4.14711026905654	MIMAT0000082
-2.50281732124874	1.62955300353357	0	Inf	-4.13237032478231	MIMAT0002883
-1.56537945619335	2.54891166077739	1.64573392324603e-228	759.93415527775	-4.11429111697074	MIMAT0019025
-2.35140805639476	1.72006183745583	5.71417822550658e-300	998.633738039833	-4.07146989385059	MIMAT0004809
-1.38722860020141	2.65289929328622	6.88353405672696e-214	711.16274294317	-4.04012789348763	MIMAT0003254
-1.40576555891239	2.62352120141343	1.63610930471644e-212	706.573211245031	-4.02928676032581	MIMAT0000083
-2.38798388721047	1.64054240282686	1.44565485422603e-317	1057.35237293919	-4.02852629003733	MIMAT0004913
-2.17133655589124	1.8508851590106	7.22428046695591e-272	904.846506457578	-4.02222171490184	MIMAT0015060
-2.12579436052367	1.87464487632509	3.94531813394665e-263	875.602299491912	-4.00043923684875	MIMAT0003255
0.886291440080564	4.85231978798587	5.68250133442312e-210	698.087726564315	-3.96602834790531	MIMAT0006764
-0.134567371601208	3.82120494699647	1.41059364279645e-178	593.434674031248	-3.95577231859768	MIMAT0019901
5.43952729103726	1.493	0	Inf	3.94652729103727	MIMAT0019015
-1.2737250755287	2.65448939929329	1.3854858314838e-212	706.817705050418	-3.92821447482199	MIMAT0000434
1.74920503524673	5.67572438162544	6.19942564778505e-196	651.270878893861	-3.92651934637872	MIMAT0019925
-1.83571681772407	2.08719787985866	1.42124184443824e-242	806.897641515471	-3.92291469758272	MIMAT0002866
-0.486848136958711	3.42835865724382	9.9102400159995e-178	590.604778484328	-3.91520679420253	MIMAT0002864
-1.59782557905337	2.30570318021201	6.18047152543498e-182	604.644083280657	-3.90352875926538	MIMAT0010214
-0.423449748237664	3.46281802120141	2.84374394979226e-181	602.431300685783	-3.88626776943908	MIMAT0000101
-0.649008459214502	3.22662190812721	1.44827213965639e-161	536.690096330219	-3.87563036734171	MIMAT0018950
-1.61381228600201	2.23798056537102	3.72002403795861e-208	692.019787496524	-3.85179285137304	MIMAT0019199
-1.83159718026183	2.01637102473498	2.45091802300906e-243	809.47204537821	-3.84796820499681	MIMAT0002882
3.40188237663645	7.24964840989399	6.03833269321366e-166	551.303377875069	-3.84776603325754	MIMAT0001631
-0.629409264853978	3.21613957597173	1.46271435135981e-162	540.01855334063	-3.84554884082571	MIMAT0000065
-0.998492648539778	2.8408851590106	7.75417269486975e-181	600.969870434818	-3.83937780755038	MIMAT0000064
-2.22037059415911	1.60253180212014	1.27264159567789e-252	840.495466527094	-3.82290239627925	MIMAT0003285
-1.03602114803625	2.78601590106007	6.73681814259727e-199	661.148526604315	-3.82203704909633	MIMAT0000435
-2.53784108761329	1.27486042402827	7.05563574166746e-301	1001.67840313562	-3.81270151164156	MIMAT0004698
2.06231903323263	5.87387102473498	5.79235700542629e-166	551.36647019309	-3.81155199150235	MIMAT0019014
6.37968519637462	2.57691342756184	0	Inf	3.80277176881278	MIMAT0004602
-2.621983081571	1.15352120141343	1.05675871945579e-313	1044.4850288379	-3.77550428298442	MIMAT0019078
-2.23539556898288	1.52458480565371	3.37299862253586e-267	889.194595838117	-3.75998037463658	MIMAT0003219
-2.32558811681772	1.43175265017668	7.52468399684045e-272	904.777881578632	-3.7573407669944	MIMAT0004699
-2.38273655589124	1.37253533568905	1.01977133961288e-261	870.876786683137	-3.75527189158028	MIMAT0019929
-0.821961933534743	2.91413957597173	1.18140794147692e-166	553.675676706401	-3.73610150950647	MIMAT0002848
-1.11932990936556	2.61208303886926	9.717511489032e-177	587.290719377065	-3.73141294823482	MIMAT0004490
-2.35715387713998	1.35058303886926	1.49878938096007e-269	897.054200755124	-3.70773691600923	MIMAT0019924
-0.81448136958711	2.88906183745583	4.38364712229548e-180	598.463711489318	-3.70354320704294	MIMAT0000098
-1.67360140986908	2.02505477031802	3.24716798303358e-193	642.206936618078	-3.69865618018711	MIMAT0007399
-1.58307915407855	2.11479328621908	3.55362302099653e-196	652.077659226073	-3.69787244029764	MIMAT0004793
-2.10604350453172	1.57604770318021	4.68604832140729e-236	785.128887167569	-3.68209120771193	MIMAT0002868
-2.60946283987915	1.06372261484099	1.29019781685231e-289	964.148880201223	-3.67318545472014	MIMAT0019785
-2.08183021148036	1.58119434628975	4.02945344506445e-226	751.945787078295	-3.66302455777012	MIMAT0019230
-1.67745498489426	1.96895583038869	1.09120328648005e-197	657.114832170727	-3.64641081528295	MIMAT0005893
2.1086084592145	5.74181272084806	1.34343498123646e-234	780.252710890289	-3.63320426163356	MIMAT0000071
-0.740868277945619	2.88921554770318	1.56994526409644e-168	559.940965167666	-3.6300838256488	MIMAT0019232
-2.00737119838872	1.61445406360424	2.28099766032986e-230	766.139620978449	-3.62182526199296	MIMAT0002888
-2.51879718026183	1.10208480565371	6.14732579168705e-271	901.708893139602	-3.62088198591554	MIMAT0003220
-1.44105881168177	2.17724911660777	8.21731121250558e-179	594.221207717227	-3.61830792828955	MIMAT0000436
-2.31875730110775	1.28519081272085	7.18095104557731e-244	811.256236276092	-3.60394811382861	MIMAT0022500
-2.2053641490433	1.38451766784452	9.2122898106432e-230	764.109362701308	-3.58988181688782	MIMAT0004700
-2.46316314199396	1.12380565371025	5.90146579845686e-269	895.058546553303	-3.5869687957042	MIMAT0035704
-2.08951863041289	1.49309010600707	3.92816476777959e-243	808.784998856674	-3.58260873641996	MIMAT0003286
-2.0997947633434	1.46659540636042	1.95222609248092e-214	712.999569839024	-3.56639016970383	MIMAT0019748
-2.65278811681772	0.909556537102474	1.14927183639016e-311	1037.67380493423	-3.56234465392019	MIMAT0015056
-1.95384451158107	1.60537102473498	4.78563278955859e-205	681.643440347049	-3.55921553631605	MIMAT0015018
-2.55484290030211	1.00153180212014	1.00486088463199e-271	904.350807674298	-3.55637470242225	MIMAT0026621
-0.716198791540785	2.83419611307421	1.93698786822126e-158	526.255427607004	-3.55039490461499	MIMAT0001413
-2.66628318227593	0.883203180212014	2.11086681958024e-280	933.364406307987	-3.54948636248794	MIMAT0014983
-1.79549103726083	1.75320494699647	1.07663359918418e-192	640.473821122923	-3.54869598425729	MIMAT0000252
-1.74900382678751	1.79835512367491	3.30193787695365e-179	595.540058590676	-3.54735895046242	MIMAT0019875
-1.15092567975831	2.38634098939929	1.05645220793951e-166	553.840089307118	-3.5372666691576	MIMAT0002850
-0.796292044310171	2.73945053003534	4.28241196427274e-157	521.766215403807	-3.53574257434551	MIMAT0000425
-2.70977079556898	0.815413427561837	1.16457354281749e-300	1000.94190284169	-3.52518422313081	MIMAT0018078
-1.7872527693857	1.73567844522968	2.50156036534485e-192	639.253688349064	-3.52293121461538	MIMAT0003238
-1.68867653575025	1.82543816254417	7.7505944456252e-214	710.986924046423	-3.51411469829442	MIMAT0003269
-2.35429848942598	1.15692402826855	8.40351601631486e-252	837.757578127383	-3.51122251769453	MIMAT0004594
-2.33426686807654	1.17086749116608	2.52752731400133e-238	792.693013674602	-3.50513435924261	MIMAT0003258
-2.46884592145015	1.03325088339223	8.13700288342594e-247	821.122998088242	-3.50209680484238	MIMAT0005928
-1.19394058408862	2.28848586572438	2.07706448666361e-153	509.451054157248	-3.482426449813	MIMAT0004514
-2.32089728096677	1.15905300353357	1.18189926015029e-254	847.260915102786	-3.47995028450033	MIMAT0004917
-2.24735427995972	1.2257296819788	1.36195751875055e-238	793.591057393586	-3.47308396193851	MIMAT0018093
-2.58767854984894	0.875012367491166	1.19657025593017e-265	884.010460935032	-3.4626909173401	MIMAT0019805
0.117251762336354	3.57471201413428	1.16291115179494e-164	547.023626545513	-3.45746025179793	MIMAT0019236
-2.41088378650554	1.04418374558304	7.13278037447361e-243	807.905024424702	-3.45506753208857	MIMAT0022285
-2.18352467270896	1.26630212014134	4.24576031488976e-214	711.86923764167	-3.4498267928503	MIMAT0004812
-0.918097885196375	2.52971908127208	1.41223197090924e-163	543.40622773103	-3.44781696646846	MIMAT0016844
-1.60590372608258	1.84112720848057	1.57941282695064e-166	553.253669508238	-3.44703093456314	MIMAT0000067
-2.15848519637462	1.28686749116608	1.35732312450723e-229	763.544816698213	-3.44535268754069	MIMAT0016885
-2.4777303121853	0.960116607773852	7.36504250294449e-255	847.950750955113	-3.43784691995915	MIMAT0003287
-1.56361711983887	1.85966607773852	6.53808556089212e-181	601.219524110812	-3.42328319757739	MIMAT0002869
-1.93323947633434	1.48859540636042	3.40708339446937e-194	645.47498088161	-3.42183488269477	MIMAT0000274
-2.40957804632427	1.01087985865724	6.85848386712819e-227	754.510788793648	-3.42045790498151	MIMAT0019832
-1.89426747230614	1.52464840989399	9.72492558852345e-189	627.302503332304	-3.41891588220014	MIMAT0010497
4.53835548841893	1.12663957597173	0	Inf	3.41171591244721	MIMAT0024610
6.82308318227593	10.2277014134276	8.64375020909072e-311	1034.74776073858	-3.40461823115162	MIMAT0024615
-2.22636173212487	1.16922261484099	4.565160562432e-221	735.090361919223	-3.39558434696587	MIMAT0004549
-2.51015709969789	0.88126148409894	5.4122443893897e-240	798.256441134608	-3.39141858379682	MIMAT0022965
-1.19955065458207	2.18286572438163	1.48582659768995e-172	573.337207114702	-3.3824163789637	MIMAT0004505
-0.124411681772407	3.25026325088339	5.48751064435357e-161	534.756500048914	-3.3746749326558	MIMAT0000419
-1.79416112789527	1.57644169611307	4.016308732198e-173	575.240943883511	-3.37060282400834	MIMAT0022484
-2.51285740181269	0.856936395759717	1.70405845339965e-255	850.09284363069	-3.36979379757241	MIMAT0018091
-0.428413897280967	2.94091342756184	5.89144029135768e-133	441.218424699992	-3.36932732484281	MIMAT0000070
-1.40601470292044	1.96286219081272	1.54569954871849e-149	496.529343011362	-3.36887689373317	MIMAT0022265
-2.63029869083585	0.737637809187279	7.28035485268686e-268	891.415535674703	-3.36793650002312	MIMAT0017984
-1.73103705941591	1.63575265017668	3.6880112576801e-181	602.049107127724	-3.3667897095926	MIMAT0003260
-1.81920503524673	1.54750706713781	1.82684457352759e-174	579.709326492602	-3.36671210238454	MIMAT0005897
-1.03992567975831	2.32612544169611	1.36894864873216e-140	466.707988387958	-3.36605112145443	MIMAT0003329
-2.72601208459215	0.634897526501767	3.33742532371216e-283	942.749143902023	-3.36090961109391	MIMAT0026722
-2.36003544813696	0.999219081272085	2.59947799180464e-225	749.240791166901	-3.35925452940904	MIMAT0026623
-1.86486304128902	1.49249293286219	1.48251259789209e-193	643.345789239141	-3.35735597415122	MIMAT0027581
4.82623766364552	8.18136219081272	1.64498379993771e-243	810.053837078459	-3.35512452716721	MIMAT0019831
-2.52544612286002	0.827095406360424	8.11992861528928e-246	817.776488219774	-3.35254152922044	MIMAT0003333
-2.73557985901309	0.610254416961131	2.3762491872328e-290	966.615025531997	-3.34583427597422	MIMAT0014998
-1.60258288016113	1.73883392226148	2.13583495409495e-183	609.517075464243	-3.34141680242261	MIMAT0027564
-1.1463836858006	2.19348763250883	7.45749578581295e-161	534.305190415091	-3.33987131830944	MIMAT0003236
-1.43026062437059	1.90063957597173	1.95260991733047e-158	526.240984764412	-3.33090020034233	MIMAT0031893
-1.73328700906344	1.57308833922261	8.90608073743307e-179	594.101594447345	-3.30637534828606	MIMAT0004972
-0.910122054380665	2.39491166077739	1.82063716254362e-139	462.953276295874	-3.30503371515805	MIMAT0002810
-2.81372970795569	0.488810954063604	8.69947694422559e-308	1024.72831105415	-3.30254066201929	MIMAT0018111
10.2453844914401	13.5459876325088	0	Inf	-3.30060314106874	MIMAT0022259
-2.74914441087613	0.548450530035336	4.62370405132765e-284	945.612535662495	-3.29759494091146	MIMAT0018095
-1.25434944612286	2.0374964664311	9.86364201336497e-150	497.185132430597	-3.29184591255396	MIMAT0000719
-0.812970996978852	2.47873674911661	2.11819052738463e-131	436.022173754999	-3.29170774609546	MIMAT0014987
-0.851555287009063	2.43670141342756	6.06773776882754e-148	491.211595480897	-3.28825670043662	MIMAT0004681
-2.61435871097684	0.673401060070671	1.12468763192346e-250	833.986190774781	-3.28775977104751	MIMAT0005931
-2.31100825780463	0.975441696113074	7.55308427340382e-224	744.359699144668	-3.28644995391771	MIMAT0003288
-1.8065224572004	1.47828268551237	8.75011274985213e-173	574.107642205527	-3.28480514271276	MIMAT0022288
5.25158167170191	1.97205123674912	0	Inf	3.27953043495279	MIMAT0019710
-1.33932688821752	1.93956713780919	3.42423820188555e-163	542.122372705053	-3.27889402602672	MIMAT0000272
-2.50797119838872	0.767146643109541	1.07507346649413e-227	757.205228257447	-3.27511784149826	MIMAT0004768
-2.65757865055388	0.616835689045936	6.95864368997728e-272	904.91046969222	-3.27441433959981	MIMAT0022301
-0.992639677744209	2.27883745583039	1.14699041612645e-154	513.653967836977	-3.2714771335746	MIMAT0000254
5.82039758308157	9.09127561837456	0	Inf	-3.27087803529299	MIMAT0019815
-2.70685357502518	0.55343816254417	1.3053709165772e-264	880.54559606649	-3.26029173756934	MIMAT0018094
-2.74901268882175	0.50884628975265	6.17407045060816e-286	951.875138539732	-3.25785897857439	MIMAT0017983
-1.61799375629406	1.63221378091873	5.17170819679245e-165	548.195720944059	-3.25020753721279	MIMAT0016898
-2.34724088620342	0.894436395759717	6.34391073310925e-209	694.589195645824	-3.24167728196314	MIMAT0016902
-1.97202275931521	1.26764487632509	1.98521001517179e-176	586.253329186261	-3.23966763564029	MIMAT0003322
-1.91258831822759	1.32670141342756	7.44244976258779e-176	584.336766173446	-3.23928973165515	MIMAT0026606
-1.59853212487412	1.63922261484099	4.56012361579506e-156	518.328546982867	-3.23775473971511	MIMAT0000683
-2.32280120845921	0.914429328621908	4.21978341549918e-199	661.827449262713	-3.23723053708113	MIMAT0018979
-1.17816918429003	2.05676325088339	1.92824416781936e-131	436.159866837225	-3.23493243517342	MIMAT0000075
0.117099295065458	3.34603533568905	4.83497116466278e-111	368.086549690598	-3.22893604062359	MIMAT0023698
-1.54727734138973	1.67243286219081	1.28976427898731e-167	556.893079050729	-3.21971020358054	MIMAT0015040
-1.5179003021148	1.70165724381625	1.62148503140689e-153	509.81364764453	-3.21955754593106	MIMAT0000438
-2.7474475327291	0.471381625441696	1.53455366444276e-281	937.168718675076	-3.2188291581708	MIMAT0019203
-1.82041329305136	1.39516961130742	1.01767052141388e-191	637.225496256264	-3.21558290435878	MIMAT0004916
-1.29496978851964	1.91951413427562	1.52961940641041e-171	569.966858737742	-3.21448392279525	MIMAT0002881
-0.883142396777442	2.33059717314488	5.45808039262865e-133	441.330842312406	-3.21373956992232	MIMAT0000691
-1.51193655589124	1.7009964664311	4.54241479932921e-152	504.986891237595	-3.21293302232233	MIMAT0003301
-0.25587472306143	2.95283392226148	6.39966994456701e-120	397.725447897728	-3.20870864532291	MIMAT0002861
-2.60240886203424	0.605780918727915	1.267446568895e-246	820.4766898051	-3.20818978076215	MIMAT0015012
-2.39552668680765	0.811123674911661	1.25799647008222e-211	703.612104227545	-3.20665036171931	MIMAT0002870
-1.96312165156093	1.23824911660777	1.20958164195099e-176	586.971487402267	-3.2013707681687	MIMAT0003321
-2.7395329305136	0.461697879858657	2.35737982140073e-274	913.13598554829	-3.20123081037224	MIMAT0019790
-1.83521228600201	1.36378268551237	7.99789648068701e-159	527.540146035625	-3.19899497151438	MIMAT0004688
-2.75347693856999	0.438844522968198	2.3005052265436e-278	926.552713564603	-3.19232146153818	MIMAT0022706
-2.60259718026183	0.588104240282685	1.5183439778527e-244	813.524506745906	-3.19070142054451	MIMAT0005894
-0.413460624370594	2.77625618374558	1.50176508104076e-134	446.541058318923	-3.18971680811618	MIMAT0001532
-2.69954823766365	0.483786219081272	1.13618222447292e-250	833.964361112223	-3.18333445674491	MIMAT0017985
-2.61119778449144	0.570519434628975	6.20042409462532e-253	841.540271378941	-3.18171721912041	MIMAT0005948
-0.176900906344411	2.99677208480565	2.53437939231364e-119	395.728404402449	-3.17367299115006	MIMAT0000705
-2.62641450151057	0.547229681978799	2.1416543492819e-245	816.370480247157	-3.17364418348937	MIMAT0003274
-2.62304370594159	0.550542402826855	1.8513314536357e-255	849.965601670914	-3.17358610876844	MIMAT0005945
0.349647734138973	3.52313780918728	2.7968094482907e-125	415.60623957672	-3.17349007504831	MIMAT0000104
-2.74111158106747	0.409835689045936	7.2368994748735e-260	864.703070499328	-3.1509472701134	MIMAT0022705
-0.976318831822759	2.17342756183746	5.19500429281699e-126	418.044991720212	-3.14974639366022	MIMAT0003251
-1.79614763343404	1.35312720848057	1.32011099659795e-162	540.169544648336	-3.1492748419146	MIMAT0000688
-2.4310690835851	0.717070671378092	2.13364953741949e-232	772.907510643175	-3.14813975496318	MIMAT0014981
-0.967229003021148	2.17758833922261	2.43880790452852e-147	489.194578786007	-3.14481734224376	MIMAT0000066
-1.58384652567976	1.55398586572438	3.19095634503888e-147	488.804259186021	-3.13783239140414	MIMAT0004492
-1.68658388721047	1.44660070671378	9.31548109190003e-151	500.612967351946	-3.13318459392425	MIMAT0002172
-2.32623242698892	0.797980565371025	9.07916424054743e-196	650.712613202364	-3.12421299235994	MIMAT0019763
3.60072970795569	0.482189045936396	3.93357669351404e-282	939.155344232918	3.1185406620193	MIMAT0025458
-2.50511742195368	0.612219081272085	3.37465149910707e-236	785.608397042441	-3.11733650322575	MIMAT0016877
-2.62051057401813	0.496795053003534	1.80969136680558e-235	783.162099802601	-3.11730562702165	MIMAT0019816
-0.262955891238671	2.85020494699647	9.23414094996851e-112	370.481968464849	-3.11316083823514	MIMAT0000074
-2.71048157099698	0.4025	3.68417030417364e-252	838.954573425114	-3.11298157099697	MIMAT0026765
-2.43875226586103	0.66856890459364	2.77736834288576e-207	689.106435935333	-3.10732117045466	MIMAT0019745
4.29469305135952	7.40126855123675	1.05452123734654e-161	537.153765733425	-3.10657549987725	MIMAT0019218
-0.745478549848943	2.35679858657244	3.55848766671501e-112	371.866430918426	-3.10227713642138	MIMAT0019969
