Control Mean	Case Mean	FDR	P.Value	log2FC	name
NA	NA	0.878033893537185	1.7680862197286	13.52	hsa-miR-10a#
NA	NA	0.886409120995372	1.59012889365936	12.645	hsa-miR-27b#
NA	NA	0.333098090149464	7.16718159460971	-3.94	hsa-miR-518b
NA	NA	0.551766391431214	4.44417232082948	-3.53666666666667	hsa-miR-219-2-3p
NA	NA	0.551766391431214	4.54737211623612	-2.71	hsa-miR-449b
NA	NA	0.878033893537185	1.68167308729514	2.3775	hsa-miR-523
NA	23.0016666666667	0.34188562116281	6.85292468684924	2.07380952380953	hsa-miR-484
NA	NA	0.878033893537185	3.09738648653656	1.97500000000001	hsa-miR-583
NA	NA	0.957938966418028	0.370271165843205	-1.81499999999999	hsa-miR-549
NA	NA	0.49907335775253	5.37988825703687	-1.75916666666668	hsa-miR-432
NA	NA	0.894653651320548	1.43801865098444	-1.727	hsa-miR-643
NA	NA	0.0995147593114788	10.3251837593285	-1.70159090909092	hsa-miR-200c
NA	NA	0.551766391431214	4.786691439646	-1.60800000000001	hsa-miR-372
NA	NA	0.798259560611184	3.38270879395744	-1.52833333333333	hsa-miR-346
NA	NA	0.878033893537185	1.66535086594369	-1.5	hsa-miR-125b-2#
NA	NA	0.894653651320548	1.49680208230146	-1.46749999999999	mmu-miR-96
NA	NA	0.551766391431214	4.58165866495754	-1.46125	RNU44
NA	NA	0.878033893537185	2.29322561828455	-1.455	hsa-miR-635
NA	NA	0.878033893537185	1.80570422370361	-1.45084415584416	hsa-miR-517a
NA	NA	0.878033893537185	1.79993908719018	1.41	hsa-let-7e#
NA	NA	0.894653651320548	1.52739940051075	1.39	hsa-miR-337-3p
NA	NA	0.878033893537185	1.75081525887564	1.295	hsa-miR-432#
NA	NA	0.902805459650434	1.40260662533997	-1.29	hsa-miR-192#
NA	NA	0.333098090149464	7.18900721434778	-1.28223602484472	hsa-miR-181c
NA	NA	0.128527880961822	9.54104732624713	-1.24875	hsa-miR-659
20.881724137931	19.6355555555556	0.0995147593114788	11.7367235245117	-1.24616858237547	U6 rRNA
NA	NA	0.878033893537185	2.22215321335552	-1.24600000000001	hsa-miR-208b
NA	NA	0.878033893537185	1.86803892943749	1.23000000000001	hsa-miR-545#
NA	NA	0.878033893537185	1.75464879337609	1.22583333333335	hsa-miR-190b
NA	NA	0.905951621278984	1.3620645574975	-1.175	hsa-miR-571
NA	NA	0.878033893537185	2.42163367283406	1.16375	hsa-miR-302c
NA	NA	0.878033893537185	1.73375889968572	-1.155	hsa-miR-449
NA	NA	0.878033893537185	1.70685108374157	-1.145	hsa-miR-541#
NA	NA	0.49907335775253	5.57274707590126	-1.13166666666667	hsa-miR-943
NA	NA	0.912402086733893	1.25380620480657	1.13000000000001	hsa-miR-548d
NA	NA	0.551766391431214	4.71419080633611	-1.11383333333334	hsa-miR-512-3p
NA	NA	0.878033893537185	1.67949158508832	-1.11	hsa-miR-770-5p
NA	NA	0.922844913422286	1.08642945409409	1.09666666666665	hsa-miR-125b-1#
NA	NA	0.788813684591322	3.46401247790851	1.091	hsa-miR-657
NA	NA	0.919053345818676	1.15608561273962	-1.09	hsa-miR-518a-3p
NA	NA	0.49907335775253	5.81049608916154	-1.085	hsa-miR-516-3p
20.6651724137931	21.7455555555556	0.871830050301049	3.19575532875644	1.08038314176246	hsa-miR-30a-5p
NA	NA	0.905951621278984	1.3573724515935	-1.07999999999999	hsa-miR-548b
NA	NA	0.49907335775253	5.41025480916328	-1.04705128205129	hsa-miR-139-3p
NA	NA	0.912402086733893	1.24031955120405	-1.04000000000001	hsa-miR-519d
NA	NA	0.380676293083101	6.51513233045083	-1.03945378151261	hsa-miR-502-3p
NA	NA	0.333098090149464	7.50909090026133	-1.03389743589744	hsa-miR-31
NA	NA	0.905951621278984	1.36209312694524	1.02666666666666	mmu-miR-129-3p
NA	NA	0.878033893537185	2.19412517550835	1.00104166666667	hsa-miR-302b
NA	NA	0.0995147593114788	10.4566077398934	-0.97006993006994	mmu-miR-491
NA	NA	0.922844913422286	0.999095866959812	0.960000000000004	hsa-miR-520a
NA	NA	0.878033893537185	2.15947053296251	-0.95500000000002	hsa-miR-570
NA	NA	0.912402086733893	1.22425546647957	-0.954999999999998	hsa-miR-517#
NA	NA	0.878033893537185	2.92512083412161	-0.950925000000005	hsa-miR-211
NA	NA	0.878033893537185	2.1895896427601	0.946428571428573	hsa-miR-452
NA	NA	0.551766391431214	4.58679855482582	-0.945714285714285	hsa-miR-603
NA	NA	0.551766391431214	4.95608716410078	-0.897200000000005	hsa-miR-939
NA	NA	0.333098090149464	7.6686757637052	0.893223443223441	hsa-miR-598
NA	NA	0.922844913422286	0.91596242158986	0.890000000000001	hsa-miR-1
NA	NA	0.922844913422286	1.12341021343235	-0.889999999999997	hsa-miR-216b
NA	NA	0.878033893537185	2.04075827011909	-0.884999999999994	hsa-miR-518d-5p
NA	NA	0.67827301560005	3.74894515623163	-0.878999999999994	hsa-miR-125a-3p
NA	NA	0.67827301560005	3.76919351715726	0.87513888888888	hsa-miR-627
