Control Mean	Case Mean	FDR	P.Value	log2FC	name
7.5490919282459	9.55288107437143	0.000806648318224919	22.5276247629625	2.00378914612553	ALDOB
7.36028678662295	9.11281260392857	0.000353481689796055	25.7179291027415	1.75252581730562	UGT2B7
7.86231240483607	9.56467374788571	0.04151024446585	13.2588184264224	1.70236134304965	MT1G
9.63048285314754	11.2904643896857	0.04151024446585	13.4117131784883	1.65998153653817	C19orf31
7.4443620722459	8.97472230222857	0.0078907979834498	17.915537193938	1.53036022998267	CGNL1
6.80056216454918	8.32992702507143	0.000806648318224919	22.7468845992341	1.52936486052225	MT1H
8.60174946685246	10.0647732710857	0.0466162745868133	12.6110367055198	1.46302380423326	NAG18
10.0223950169508	11.4773485989714	0.072313192182868	11.5336548949545	1.45495358202061	LOC729603
8.67615448729508	10.1222225934286	0.116709091921686	9.52662277348017	1.44606810613349	GPX3
8.32144335954098	9.76136632022857	0.0303376225780759	14.1018103647116	1.43992296068759	STOX2
9.05770812262295	10.4973029587429	0.0464078378626509	12.876610887418	1.4395948361199	DUXAP3
10.0385034774918	11.4517009958	0.0466162745868133	12.6223940680369	1.4131975183082	KIAA1751
7.675555056	9.08391899717143	0.0303376225780759	14.0737824822508	1.40836394117143	MT1F
7.45963999157377	8.86433553471429	0.026432003572116	14.8257035884681	1.40469554314051	POU4F1
9.78503212078689	11.1572594020286	0.0466162745868133	12.763446452483	1.37222728124169	GTF2IRD2P
9.14211457306557	10.5051389987143	0.04151024446585	13.2592901671948	1.36302442564871	LOC100134868
8.04484094242623	9.39034711624286	0.00848238177705552	17.4495762020634	1.34550617381663	LILRB3
10.5166287776229	11.8607851454286	0.105245831362385	9.81766571732495	1.34415636780563	RN5S9
8.82754711285246	10.1482905313143	0.0790260400405055	11.2136236485842	1.32074341846182	FLJ35390
9.68347209918033	11.0011580779714	0.0804877696680581	11.1317589557764	1.3176859787911	RNY1
7.1956841595082	8.51194656945714	0.0215410200627185	15.2650598733786	1.31626240994895	PLA2G2A
10.2086136085902	11.5242102985429	0.0977096597209838	10.2112329745851	1.3155966899527	LOC100008588
8.81253434063934	10.1124907976	0.0811434608352972	10.8438915593538	1.29995645696066	RPL7L1
7.03481994844262	8.32469678825714	0.00848238177705552	17.5825338073154	1.28987683981452	SLC36A2
9.89957352770492	11.1835130934286	0.0931324934413242	10.3101015803011	1.28393956572365	PP8961
9.53195820267213	10.7872390650571	0.133041662419631	9.0830938440516	1.25528086238502	ANXA2P2
8.66620269263934	9.91734143494286	0.0303376225780759	14.0466728529468	1.25113874230351	RNU4-2
8.00397299721311	9.247964776	0.148414942482951	8.67771446647174	1.24399177878689	UPK1A
10.3230701750574	11.5651944774286	0.102171739907379	10.0257354771067	1.24212430237119	LOC100008589
9.07242370077049	10.3089472497143	0.105328740346295	9.79844143731597	1.23652354894379	GTF2IRD2B
7.33101172204918	8.56637663668571	0.04151024446585	13.3193155352569	1.23536491463654	FAM110B
9.29986074285246	10.5187608359714	0.14293514653888	8.86793180705366	1.21890009311897	FLJ44124
9.81635096322951	11.0349585574857	0.102171739907379	10.0280122015821	1.2186075942562	RRP7B
8.39221584552459	9.6058509738	0.265215507538631	6.37211555482877	1.21363512827541	C10orf116
7.81624355637705	9.02930656945714	0.04151024446585	13.2572784697996	1.21306301308009	DAND5
8.99690967655738	10.205953148	0.101074996723511	10.0989225285689	1.20904347144262	ZNF652
8.567623561	9.77472871202857	0.0496372513837349	12.4143601676993	1.20710515102857	CDKN2AIPNL
8.26078288091803	9.46234622988571	0.0790260400405055	11.2324891646487	1.20156334896768	FLJ40453
7.30139690432787	8.50259811677143	0.0303376225780759	14.181556994294	1.20120121244356	MYL3
9.22128951042623	10.412644188	0.0804877696680581	10.9844635191717	1.19135467757377	LOC401252
8.88657951303279	10.0741261670857	0.0804877696680581	11.0039389431828	1.18754665405293	ZNF430
9.50164442714754	10.6872438809429	0.0915653603461098	10.3610564735862	1.18559945379532	ARL16
7.81565874781967	8.9986629994	0.0458734953102923	12.9976078436889	1.18300425158033	VTRNA1-1
8.33653220085246	9.51197195137143	0.0466162745868133	12.6739377384804	1.17543975051897	C14orf85
7.3686693945082	8.54371151748571	0.0456878500975118	13.0891879986093	1.17504212297751	HSPA12A
8.50609156360656	9.67968440225714	0.0374490598042124	13.6688508051999	1.17359283865058	RNU1A3
