Control Mean	Case Mean	FDR	P.Value	log2FC	name
3.08414060769173	8.12537207525625	0	Inf	-5.0412314675645	MIMAT0005898
NA	11.3478228861945	0	Inf	-4.84210748026457	MIMAT0024615
NA	6.85499017644375	0	Inf	-3.92587712372888	MIMAT0001631
2.36762506120365	6.19624455409688	0	Inf	-3.82861949289322	MIMAT0000440
5.12946953739799	8.91032451360781	0	Inf	-3.7808549762098	MIMAT0005951
NA	6.60071459173438	0	Inf	-3.6480280460394	MIMAT0000418
NA	NA	0	Inf	-3.62406394475124	MIMAT0019218
NA	NA	0	Inf	-3.55401970153665	MIMAT0000078
2.70132751309531	6.19882714515859	0	Inf	-3.49749963206328	MIMAT0019747
5.13658521307223	NA	0	Inf	-3.42975930235466	MIMAT0019947
NA	NA	0	Inf	-3.42003356699793	MIMAT0019925
NA	6.2202531111125	0	Inf	-3.40137630907187	MIMAT0000077
NA	5.73804996041719	0	Inf	-3.39092795507864	MIMAT0023698
NA	5.40560776215078	0	Inf	-3.38989983458707	MIMAT0000101
4.75896486800894	NA	0	Inf	-3.38983903147854	MIMAT0019810
NA	6.43200993422187	0	Inf	-3.37405611260839	MIMAT0019052
NA	NA	0	Inf	-3.35737291346018	MIMAT0000104
NA	NA	0	Inf	-3.24054112960574	MIMAT0018963
2.23734579184996	5.46655525240312	0	Inf	-3.22920946055316	MIMAT0019896
7.19452578551862	10.3194170116867	0	Inf	-3.12489122616809	MIMAT0003282
3.67577445438905	6.79862368904062	0	Inf	-3.12284923465158	MIMAT0004694
NA	5.31959673421562	0	Inf	-3.10624943344688	MIMAT0019690
2.51242866355212	5.54046506612422	0	Inf	-3.0280364025721	MIMAT0016851
2.47702208070961	NA	0	Inf	-3.02198175538109	MIMAT0019735
NA	4.97345637719453	0	Inf	-2.98629565070068	MIMAT0000425
NA	5.51206084811406	0	Inf	-2.9451167625379	MIMAT0005880
NA	NA	0	Inf	-2.94259112008456	MIMAT0000071
NA	6.51277264318203	0	Inf	-2.94081200876289	MIMAT0019831
2.35184072490841	5.25345628879844	0	Inf	-2.90161556389002	MIMAT0006764
2.16184104447543	5.03147415412266	0	Inf	-2.86963310964723	MIMAT0015072
NA	4.92230264687734	0	Inf	-2.8486322512941	MIMAT0000069
NA	6.12297753865859	0	Inf	-2.84148324063177	MIMAT0027580
2.37480842221593	NA	0	Inf	-2.83001179372386	MIMAT0019014
NA	4.89146597118672	0	Inf	-2.81827142342992	MIMAT0000082
1.91298653300074	4.72734073210703	0	Inf	-2.81435419910629	MIMAT0016872
NA	4.68264538657266	0	Inf	-2.8123686135004	MIMAT0017997
2.1530143822688	4.96410969257266	0	Inf	-2.81109531030386	MIMAT0000417
2.14122144770812	4.94056359320312	0	Inf	-2.79934214549501	MIMAT0000074
1.9665809025834	4.76347643139922	0	Inf	-2.79689552881583	MIMAT0019232
1.91389208167498	NA	0	Inf	-2.79245149992158	MIMAT0000068
NA	NA	0	Inf	-2.77796205413727	MIMAT0000070
NA	4.84945370380937	0	Inf	-2.77536845760394	MIMAT0000076
2.0194719746828	4.78427829248594	0	Inf	-2.76480631780315	MIMAT0019236
NA	NA	0	Inf	-2.76147538209059	MIMAT0019223
NA	6.01348703347422	0	Inf	-2.75567001562617	MIMAT0019848
NA	4.67212524255469	0	Inf	-2.75544429854724	MIMAT0018950
1.85201246353016	NA	0	Inf	-2.75373138137047	MIMAT0004697
1.9691041183831	4.71782654319063	0	Inf	-2.74872242480753	MIMAT0004597
NA	4.70534939254688	0	Inf	-2.7458001416907	MIMAT0019786
NA	4.86867957125156	0	Inf	-2.74262920650855	MIMAT0000449
2.01474307773529	4.75225654240469	0	Inf	-2.7375134646694	MIMAT0000097
NA	4.99039406057344	0	Inf	-2.73167013356338	MIMAT0000278
NA	NA	0	Inf	-2.73007694849974	MIMAT0000062
11.0176501637238	13.7411554361133	0	Inf	-2.72350527238952	MIMAT0019071
NA	NA	0	Inf	-2.72133814968133	MIMAT0000064
NA	4.84187213751953	0	Inf	-2.71044770072647	MIMAT0019716
NA	5.05893437013828	0	Inf	-2.70517087933381	MIMAT0001340
NA	4.73182492184531	0	Inf	-2.69857380698135	MIMAT0000419
NA	4.70808402585781	0	Inf	-2.6894735679066	MIMAT0000279
NA	5.16640332821406	0	Inf	-2.68449661007393	MIMAT0000280
NA	4.58564894603672	0	Inf	-2.67801070387806	MIMAT0018936
NA	5.89438576788438	0	Inf	-2.6696588333393	MIMAT0004810
1.99403952808079	4.66225913084063	0	Inf	-2.66821960275984	MIMAT0000445
NA	4.69125875522344	0	Inf	-2.66768384432925	MIMAT0000075
NA	NA	0	Inf	-2.66321647617196	MIMAT0000065
1.9761446690968	4.63576986605	0	Inf	-2.6596251969532	MIMAT0000084
NA	4.64359270377344	0	Inf	-2.65336998441489	MIMAT0001413
2.12417344504133	4.777253821025	0	Inf	-2.65308037598368	MIMAT0000437
NA	4.53749604546953	0	Inf	-2.65267083477755	MIMAT0019062
1.9106772006627	4.56030416129219	0	Inf	-2.6496269606295	MIMAT0000434
1.90081633057744	4.54995782344609	0	Inf	-2.64914149286866	MIMAT0019051
