Control Mean	Case Mean	FDR	P.Value	log2FC	name
NA	NA	1.94278353182004e-82	277.407169724249	-5.90477390793694	MIMAT0014987
NA	NA	3.61345531376665e-79	265.996792957843	-5.88954370510909	MIMAT0004984
NA	NA	5.9317322129895e-81	272.247502826602	-5.81218819171523	MIMAT0019690
NA	NA	3.44353405385339e-72	242.033175470978	-5.71162065019349	MIMAT0005895
NA	NA	2.37071750145035e-76	256.336501197128	-5.60857799159778	MIMAT0002864
NA	NA	4.09263532999965e-63	210.886682438543	-5.33623074490672	MIMAT0023695
NA	NA	3.03667910687822e-89	300.72999290216	-5.33085332249175	MIMAT0000440
NA	NA	1.92424700395377e-66	222.226823935744	-5.24042396590926	MIMAT0003317
NA	NA	3.79911530791743e-70	234.94755706668	-5.21247529776694	MIMAT0019901
NA	NA	5.43574483806347e-59	196.756629070687	-5.20049803496409	MIMAT0005898
NA	NA	9.91401470346337e-65	216.393705419816	-5.1775607203626	MIMAT0000100
NA	NA	3.7338204734447e-56	187.09891703596	-5.0142503802081	MIMAT0001631
NA	NA	1.30576202661848e-92	312.309308335088	-5.00805696345485	MIMAT0024615
NA	NA	2.58149067093321e-72	242.462936215958	-4.96762732077517	MIMAT0004517
NA	NA	1.44460651479305e-70	236.386518665591	-4.86164242369486	MIMAT0002861
NA	NA	3.38721306938663e-71	238.57604905552	-4.85702525184081	MIMAT0003316
NA	NA	1.81132916996651e-69	232.582700825975	-4.84650121214859	MIMAT0004504
NA	NA	3.02308843837315e-58	194.225623746827	-4.82745085904444	MIMAT0004770
NA	NA	2.04666633794704e-38	126.82776726682	-4.81026795259821	MIMAT0005880
NA	NA	1.45681107784444e-59	198.753319097848	-4.78784808239599	MIMAT0031893
NA	NA	1.59602128893912e-56	188.369897498601	-4.77038344551354	MIMAT0015011
NA	NA	1.87879177308526e-58	194.931949323507	-4.76888908463959	MIMAT0004514
NA	NA	1.35578816653863e-67	226.225974993489	-4.72864835644697	MIMAT0002826
NA	NA	3.39760993864161e-56	187.243900282315	-4.72038471036424	MIMAT0003252
NA	NA	9.57313812585245e-58	192.528127322944	-4.66270989745675	MIMAT0000755
NA	NA	1.13744841723823e-54	182.015264472974	-4.65504562497177	MIMAT0019847
NA	NA	1.07256386011554e-61	206.028403336567	-4.65312443721673	MIMAT0002831, MIMAT0005449, MIMAT0005450, MIMAT0005451, MIMAT0005452, MIMAT0005454
