Control Mean	Case Mean	FDR	P.Value	log2FC	name
5.19110395	1.526850875	0.297884306837212	3.7711896680749	3.664253075	hsa-miR-4454
2.0714515	-1.57136950833333	0.297884306837212	7.18096986182721	3.64282100833333	hsa-miR-181b-5p
2.16491057	-1.20843525	0.297884306837212	6.06594870489522	3.37334582	hsa-miR-181d
0.98284383	-1.97056025	0.297884306837212	5.53569921472144	2.95340408	hsa-miR-574-3p
4.64750263	1.69733116666667	0.297884306837212	3.60378461028731	2.95017146333333	hsa-miR-3676-5p
1.983895396	-0.949767634166667	0.297884306837212	5.85759040317236	2.93366303016667	hsa-miR-4481
1.89967987	-0.889731266666667	0.297884306837212	3.5752270480872	2.78941113666667	hsa-miR-1234-3p
1.450815814	-1.23377808333333	0.297884306837212	5.15896780492127	2.68459389733333	hsa-miR-623
5.79585845	3.2139287775	0.297884306837212	3.83441570248188	2.5819296725	hsa-miR-940
5.48348874	2.90208936666667	0.297884306837212	3.21431995784405	2.58139937333333	hsa-miR-6724-5p
5.25479273	2.69572084166667	0.297884306837212	2.90686274955417	2.55907188833333	hsa-miR-3195
1.194371799	-1.29812553333333	0.297884306837212	4.61866323466891	2.49249733233333	hsa-miR-197-3p
1.9428374	-0.508179991666667	0.297884306837212	3.31301707057234	2.45101739166667	hsa-miR-1260a
3.22321225	0.781533171666667	0.297884306837212	4.8479166955197	2.44167907833333	hsa-miR-1587
2.45337988	0.04099399125	0.297884306837212	4.96617589602268	2.41238588875	hsa-miR-4701-3p
4.47333031	2.06117771666667	0.297884306837212	3.50448036249548	2.41215259333333	hsa-miR-939-5p
-0.22336774	-2.63329779166667	0.297884306837212	3.7112239322904	2.40993005166667	hsa-miR-497-5p
-0.2444327	-2.63329779166667	0.297884306837212	3.65792230245662	2.38886509166667	hsa-miR-4274
-0.24687364	-2.63329779166667	0.297884306837212	3.65173429246885	2.38642415166667	hsa-miR-3689a-3p
3.77730832	1.3940609	0.297884306837212	3.41641227209611	2.38324742	hsa-miR-211-3p
-0.25377824	-2.63329779166667	0.297884306837212	3.63421860456513	2.37951955166667	hsa-miR-29b-1-5p
5.14815917	2.77650575833333	0.297884306837212	2.72620576029381	2.37165341166666	hsa-miR-4443
-0.27681851	-2.63329779166667	0.297884306837212	3.57565568683176	2.35647928166667	hsa-miR-219-2-3p
-0.2782559	-2.63329779166667	0.297884306837212	3.57199700942555	2.35504189166667	hsa-miR-5087
1.9539708	-0.399070358333333	0.297884306837212	3.07901490882915	2.35304115833333	hsa-miR-4286
-0.30388703	-2.63329779166667	0.297884306837212	3.5066746985832	2.32941076166667	hsa-miR-383
1.59503815	-0.726749541666667	0.297884306837212	3.48666949735196	2.32178769166667	hsa-miR-1260b
5.08485959	2.83243626666667	0.297884306837212	3.35628463657393	2.25242332333333	hsa-miR-4665-3p
0.3079611	-1.933602475	0.297884306837212	3.00765474949186	2.241563575	hsa-miR-5010-5p
-0.49034663	-2.63329779166667	0.297884306837212	2.73465979107368	2.14295116166667	hsa-miR-3675-3p
0.786252904	-1.33798281666667	0.297884306837212	3.71463399239486	2.12423572066667	hsa-miR-636
5.01697448	2.91864544166667	0.297884306837212	2.57870602977975	2.09832903833333	hsa-miR-1268a
4.48059658	2.38966867	0.297884306837212	2.58190092037969	2.09092791	hsa-miR-3196
0.041714287	-2.035072225	0.297884306837212	3.60382599846262	2.076786512	hsa-let-7e-5p
4.62761432	2.5510972	0.297884306837212	2.38873300587526	2.07651712	hsa-miR-3648
4.9451844	2.88320364166667	0.320384914626153	2.10344260361101	2.06198075833333	hsa-miR-630
3.81841689	1.76074926666667	0.297884306837212	2.84902397332673	2.05766762333333	hsa-miR-4745-5p
4.72508456	2.67617104166667	0.307974468857154	2.16639142525252	2.04891351833333	hsa-miR-5703
-0.13468583	-2.17584175	0.297884306837212	3.4252374298085	2.04115592	hsa-miR-31-5p
10.82692498	8.79049586666667	0.343142670460272	1.98477266054228	2.03642911333333	hsa-miR-4281
-0.10749428	-2.14224720833333	0.297884306837212	3.43763039676498	2.03475292833333	hsa-miR-224-5p
2.341348746	0.309177321666667	0.297884306837212	3.55406457402966	2.03217142433333	hsa-miR-4767
0.06947937	-1.95956375	0.297884306837212	3.505065417785	2.02904312	hsa-miR-142-3p
0.008903217	-2.01277504166667	0.297884306837212	3.4775473488506	2.02167825866667	hsa-miR-99b-5p
0.06200299	-1.958905	0.297884306837212	3.48605966140926	2.02090799	hsa-miR-125a-5p
4.9016341	2.888422775	0.341742638658138	1.99458200881606	2.013211325	hsa-miR-5100
-0.25380862	-2.257452875	0.297884306837212	3.23967841436976	2.003644255	hsa-miR-29b-2-5p
-0.1388787	-2.13326304166667	0.297884306837212	3.34029808052162	1.99438434166667	hsa-miR-193a-5p
10.1459291	8.15293225	0.343142670460272	1.98477133574188	1.99299685	hsa-miR-3960
3.21561669	1.22737758	0.297884306837212	3.13582304093241	1.98823911	hsa-miR-4532
5.2508595	3.26399346666667	0.322619017141553	2.090449849447	1.98686603333333	hsa-miR-4466
0.020461702	-1.96471820833333	0.297884306837212	3.40059286258459	1.98517991033333	hsa-miR-146b-5p
